timestamp,type,score,activity,details
12.266666666666667,ANOMALY,0.5027617335319519,fighting,"Violence detected, Aggressive behavior: fighting"
12.4,ANOMALY,0.5019632041454315,fighting,"Violence detected, Aggressive behavior: fighting"
12.533333333333333,ANOMALY,0.5013687908649445,fighting,"Violence detected, Aggressive behavior: fighting"
12.666666666666666,ANOMALY,0.5002185523509979,fighting,"Violence detected, Aggressive behavior: fighting"
12.8,ANOMALY,0.5017824232578277,fighting,"Violence detected, Aggressive behavior: fighting"
12.933333333333334,ANOMALY,0.5021154642105102,fighting,"Violence detected, Aggressive behavior: fighting"
13.066666666666666,ANOMALY,0.5020730137825012,fighting,"Violence detected, Aggressive behavior: fighting"
13.2,ANOMALY,0.5031704306602478,fighting,"Violence detected, Aggressive behavior: fighting"
13.333333333333334,ANOMALY,0.5009989500045776,fighting,"Violence detected, Aggressive behavior: fighting"
13.466666666666667,ANOMALY,0.5031160891056061,fighting,"Violence detected, Aggressive behavior: fighting"
13.6,ANOMALY,0.5039728581905365,fighting,"Violence detected, Aggressive behavior: fighting"
13.733333333333333,ANOMALY,0.5037500202655792,fighting,"Violence detected, Aggressive behavior: fighting"
13.866666666666667,ANOMALY,0.5046103835105896,fighting,"Violence detected, Aggressive behavior: fighting"
14.0,ANOMALY,0.5018434166908264,fighting,"Violence detected, Aggressive behavior: fighting"
14.133333333333333,ANOMALY,0.5005398273468018,fighting,"Violence detected, Aggressive behavior: fighting"
14.266666666666667,ANOMALY,0.5026172161102295,fighting,"Violence detected, Aggressive behavior: fighting"
14.4,ANOMALY,0.5008371233940124,fighting,"Violence detected, Aggressive behavior: fighting"
14.533333333333333,ANOMALY,0.5001952886581421,fighting,"Violence detected, Aggressive behavior: fighting"
14.666666666666666,ANOMALY,0.5006402492523193,fighting,"Violence detected, Aggressive behavior: fighting"
14.8,ANOMALY,0.5010767340660095,fighting,"Violence detected, Aggressive behavior: fighting"
14.933333333333334,ANOMALY,0.5004016041755677,fighting,"Violence detected, Aggressive behavior: fighting"
15.066666666666666,ANOMALY,0.4988151490688324,fighting,"Violence detected, Aggressive behavior: fighting"
15.2,ANOMALY,0.49966737627983093,fighting,"Violence detected, Aggressive behavior: fighting"
15.333333333333334,ANOMALY,0.4995929539203644,fighting,"Violence detected, Aggressive behavior: fighting"
15.466666666666667,ANOMALY,0.501015043258667,fighting,"Violence detected, Aggressive behavior: fighting"
15.6,ANOMALY,0.5002101480960846,fighting,"Violence detected, Aggressive behavior: fighting"
15.733333333333333,ANOMALY,0.5017123103141785,fighting,"Violence detected, Aggressive behavior: fighting"
15.866666666666667,ANOMALY,0.5012466967105865,fighting,"Violence detected, Aggressive behavior: fighting"
16.0,ANOMALY,0.5019742548465729,fighting,"Violence detected, Aggressive behavior: fighting"
16.133333333333333,ANOMALY,0.5027055323123932,fighting,"Violence detected, Aggressive behavior: fighting"
16.266666666666666,ANOMALY,0.5011501729488372,fighting,"Violence detected, Aggressive behavior: fighting"
16.4,ANOMALY,0.5018159866333007,fighting,"Violence detected, Aggressive behavior: fighting"
16.533333333333335,ANOMALY,0.5031904220581055,fighting,"Violence detected, Aggressive behavior: fighting"
16.666666666666668,ANOMALY,0.5030962586402893,fighting,"Violence detected, Aggressive behavior: fighting"
16.8,ANOMALY,0.5034960508346558,fighting,"Violence detected, Aggressive behavior: fighting"
16.933333333333334,ANOMALY,0.5013415575027466,fighting,"Violence detected, Aggressive behavior: fighting"
17.066666666666666,ANOMALY,0.5008221924304962,fighting,"Violence detected, Aggressive behavior: fighting"
17.2,ANOMALY,0.5021767437458038,fighting,"Violence detected, Aggressive behavior: fighting"
17.333333333333332,ANOMALY,0.5011317014694214,fighting,"Violence detected, Aggressive behavior: fighting"
17.466666666666665,ANOMALY,0.500760018825531,fighting,"Violence detected, Aggressive behavior: fighting"
17.6,ANOMALY,0.5027063190937042,fighting,"Violence detected, Aggressive behavior: fighting"
17.733333333333334,ANOMALY,0.4998306334018707,fighting,"Violence detected, Aggressive behavior: fighting"
17.866666666666667,ANOMALY,0.49910516738891597,fighting,"Violence detected, Aggressive behavior: fighting"
18.0,ANOMALY,0.49975993037223815,fighting,"Violence detected, Aggressive behavior: fighting"
18.133333333333333,ANOMALY,0.5002749860286713,fighting,"Violence detected, Aggressive behavior: fighting"
18.266666666666666,ANOMALY,0.5000436007976532,fighting,"Violence detected, Aggressive behavior: fighting"
18.4,ANOMALY,0.4987501859664917,fighting,"Violence detected, Aggressive behavior: fighting"
18.533333333333335,ANOMALY,0.49737887978553774,fighting,"Violence detected, Aggressive behavior: fighting"
18.666666666666668,ANOMALY,0.4968420624732971,fighting,"Violence detected, Aggressive behavior: fighting"
18.8,ANOMALY,0.49683419466018675,fighting,"Violence detected, Aggressive behavior: fighting"
18.933333333333334,ANOMALY,0.4967943370342255,fighting,"Violence detected, Aggressive behavior: fighting"
19.066666666666666,ANOMALY,0.49707972407341006,fighting,"Violence detected, Aggressive behavior: fighting"
19.2,ANOMALY,0.49682373404502866,fighting,"Violence detected, Aggressive behavior: fighting"
19.333333333333332,ANOMALY,0.49739604592323305,fighting,"Violence detected, Aggressive behavior: fighting"
19.466666666666665,ANOMALY,0.49711251854896543,fighting,"Violence detected, Aggressive behavior: fighting"
19.6,ANOMALY,0.49713113307952883,fighting,"Violence detected, Aggressive behavior: fighting"
19.733333333333334,ANOMALY,0.49692025780677795,fighting,"Violence detected, Aggressive behavior: fighting"
19.866666666666667,ANOMALY,0.49667787551879883,fighting,"Violence detected, Aggressive behavior: fighting"
20.0,ANOMALY,0.4965424418449402,fighting,"Violence detected, Aggressive behavior: fighting"
20.133333333333333,ANOMALY,0.4966918408870697,fighting,"Violence detected, Aggressive behavior: fighting"
20.266666666666666,ANOMALY,0.49787267446517947,fighting,"Violence detected, Aggressive behavior: fighting"
20.4,ANOMALY,0.49906627535820003,fighting,"Violence detected, Aggressive behavior: fighting"
20.533333333333335,ANOMALY,0.5001745462417603,fighting,"Violence detected, Aggressive behavior: fighting"
20.666666666666668,ANOMALY,0.5006673038005829,fighting,"Violence detected, Aggressive behavior: fighting"
20.8,ANOMALY,0.5004080951213836,fighting,"Violence detected, Aggressive behavior: fighting"
20.933333333333334,ANOMALY,0.49945639371871947,fighting,"Violence detected, Aggressive behavior: fighting"
21.066666666666666,ANOMALY,0.4994927644729614,fighting,"Violence detected, Aggressive behavior: fighting"
21.2,ANOMALY,0.49968237876892085,fighting,"Violence detected, Aggressive behavior: fighting"
21.333333333333332,ANOMALY,0.4997965514659881,fighting,"Violence detected, Aggressive behavior: fighting"
21.466666666666665,ANOMALY,0.5001980602741242,fighting,"Violence detected, Aggressive behavior: fighting"
21.6,ANOMALY,0.5008125364780426,fighting,"Violence detected, Aggressive behavior: fighting"
21.733333333333334,ANOMALY,0.5001163959503174,fighting,"Violence detected, Aggressive behavior: fighting"
21.866666666666667,ANOMALY,0.4993508756160736,fighting,"Violence detected, Aggressive behavior: fighting"
22.0,ANOMALY,0.49877489805221553,fighting,"Violence detected, Aggressive behavior: fighting"
22.133333333333333,ANOMALY,0.5029700875282288,fighting,"Violence detected, Aggressive behavior: fighting"
22.266666666666666,ANOMALY,0.5100082755088806,fighting,"Violence detected, Aggressive behavior: fighting"
22.4,ANOMALY,0.5097536623477936,fighting,"Violence detected, Aggressive behavior: fighting"
22.533333333333335,ANOMALY,0.5057484805583954,fighting,"Violence detected, Aggressive behavior: fighting"
22.666666666666668,ANOMALY,0.5050535559654236,fighting,"Violence detected, Aggressive behavior: fighting"
22.8,ANOMALY,0.5028308808803559,fighting,"Violence detected, Aggressive behavior: fighting"
22.933333333333334,ANOMALY,0.5007270634174347,fighting,"Violence detected, Aggressive behavior: fighting"
23.066666666666666,ANOMALY,0.49955327510833736,fighting,"Violence detected, Aggressive behavior: fighting"
23.2,ANOMALY,0.4971046507358551,fighting,"Violence detected, Aggressive behavior: fighting"
23.333333333333332,ANOMALY,0.49796547889709475,fighting,"Violence detected, Aggressive behavior: fighting"
23.466666666666665,ANOMALY,0.4982254564762115,fighting,"Violence detected, Aggressive behavior: fighting"
23.6,ANOMALY,0.49886527061462405,fighting,"Violence detected, Aggressive behavior: fighting"
23.733333333333334,ANOMALY,0.4992004752159118,fighting,"Violence detected, Aggressive behavior: fighting"
23.866666666666667,ANOMALY,0.4999707341194153,fighting,"Violence detected, Aggressive behavior: fighting"
24.0,ANOMALY,0.500327342748642,fighting,"Violence detected, Aggressive behavior: fighting"
24.133333333333333,ANOMALY,0.49941934347152706,fighting,"Violence detected, Aggressive behavior: fighting"
24.266666666666666,ANOMALY,0.49756876230239866,fighting,"Violence detected, Aggressive behavior: fighting"
24.4,ANOMALY,0.49693368673324584,fighting,"Violence detected, Aggressive behavior: fighting"
24.533333333333335,ANOMALY,0.4969108164310455,fighting,"Violence detected, Aggressive behavior: fighting"
24.666666666666668,ANOMALY,0.4974739193916321,fighting,"Violence detected, Aggressive behavior: fighting"
24.8,ANOMALY,0.49804344177246096,fighting,"Violence detected, Aggressive behavior: fighting"
24.933333333333334,ANOMALY,0.4995676875114441,fighting,"Violence detected, Aggressive behavior: fighting"
25.066666666666666,ANOMALY,0.5008498013019562,fighting,"Violence detected, Aggressive behavior: fighting"
25.2,ANOMALY,0.5010274171829223,fighting,"Violence detected, Aggressive behavior: fighting"
25.333333333333332,ANOMALY,0.5008606553077698,fighting,"Violence detected, Aggressive behavior: fighting"
25.466666666666665,ANOMALY,0.5019960343837738,fighting,"Violence detected, Aggressive behavior: fighting"
25.6,ANOMALY,0.501791900396347,fighting,"Violence detected, Aggressive behavior: fighting"
25.733333333333334,ANOMALY,0.5018271803855896,fighting,"Violence detected, Aggressive behavior: fighting"
25.866666666666667,ANOMALY,0.5020724952220916,fighting,"Violence detected, Aggressive behavior: fighting"
26.0,ANOMALY,0.5023623883724213,fighting,"Violence detected, Aggressive behavior: fighting"
26.133333333333333,ANOMALY,0.5022055506706238,fighting,"Violence detected, Aggressive behavior: fighting"
26.266666666666666,ANOMALY,0.5018862605094909,fighting,"Violence detected, Aggressive behavior: fighting"
26.4,ANOMALY,0.501646488904953,fighting,"Violence detected, Aggressive behavior: fighting"
26.533333333333335,ANOMALY,0.5012660264968872,fighting,"Violence detected, Aggressive behavior: fighting"
26.666666666666668,ANOMALY,0.5012573361396789,fighting,"Violence detected, Aggressive behavior: fighting"
26.8,ANOMALY,0.5012435853481293,fighting,"Violence detected, Aggressive behavior: fighting"
26.933333333333334,ANOMALY,0.5012220740318298,fighting,"Violence detected, Aggressive behavior: fighting"
27.066666666666666,ANOMALY,0.5016539096832275,fighting,"Violence detected, Aggressive behavior: fighting"
27.2,ANOMALY,0.5017023146152496,fighting,"Violence detected, Aggressive behavior: fighting"
27.333333333333332,ANOMALY,0.5016061842441559,fighting,"Violence detected, Aggressive behavior: fighting"
27.466666666666665,ANOMALY,0.5132161438465118,fighting,"Violence detected, Aggressive behavior: fighting"
27.6,ANOMALY,0.5171777665615082,fighting,"Violence detected, Aggressive behavior: fighting"
27.733333333333334,ANOMALY,0.5155304610729218,fighting,"Violence detected, Aggressive behavior: fighting"
27.866666666666667,ANOMALY,0.5136531829833985,fighting,"Violence detected, Aggressive behavior: fighting"
28.0,ANOMALY,0.5074853539466858,fighting,"Violence detected, Aggressive behavior: fighting"
28.133333333333333,ANOMALY,0.5061415135860443,fighting,"Violence detected, Aggressive behavior: fighting"
28.266666666666666,ANOMALY,0.5028804302215576,fighting,"Violence detected, Aggressive behavior: fighting"
28.4,ANOMALY,0.5007507026195526,fighting,"Violence detected, Aggressive behavior: fighting"
28.533333333333335,ANOMALY,0.5010767698287963,fighting,"Violence detected, Aggressive behavior: fighting"
28.666666666666668,ANOMALY,0.5000428855419159,fighting,"Violence detected, Aggressive behavior: fighting"
28.8,ANOMALY,0.4985451221466064,fighting,"Violence detected, Aggressive behavior: fighting"
28.933333333333334,ANOMALY,0.49805173873901365,fighting,"Violence detected, Aggressive behavior: fighting"
29.333333333333332,ANOMALY,0.49804835915565493,fighting,"Violence detected, Aggressive behavior: fighting"
29.466666666666665,ANOMALY,0.49802556037902834,fighting,"Violence detected, Aggressive behavior: fighting"
29.6,ANOMALY,0.4966740310192108,fighting,"Violence detected, Aggressive behavior: fighting"
29.733333333333334,ANOMALY,0.4984257638454437,fighting,"Violence detected, Aggressive behavior: fighting"
29.866666666666667,ANOMALY,0.4986600637435913,fighting,"Violence detected, Aggressive behavior: fighting"
30.0,ANOMALY,0.4977819442749023,fighting,"Violence detected, Aggressive behavior: fighting"
30.133333333333333,ANOMALY,0.49760187864303584,fighting,"Violence detected, Aggressive behavior: fighting"
30.266666666666666,ANOMALY,0.49936201572418215,fighting,"Violence detected, Aggressive behavior: fighting"
30.4,ANOMALY,0.49974365830421447,fighting,"Violence detected, Aggressive behavior: fighting"
30.533333333333335,ANOMALY,0.501180374622345,fighting,"Violence detected, Aggressive behavior: fighting"
30.666666666666668,ANOMALY,0.5011537671089172,fighting,"Violence detected, Aggressive behavior: fighting"
30.8,ANOMALY,0.500265222787857,fighting,"Violence detected, Aggressive behavior: fighting"
30.933333333333334,ANOMALY,0.5010936856269836,fighting,"Violence detected, Aggressive behavior: fighting"
31.066666666666666,ANOMALY,0.5010464429855347,fighting,"Violence detected, Aggressive behavior: fighting"
31.2,ANOMALY,0.4999547123908996,fighting,"Violence detected, Aggressive behavior: fighting"
31.333333333333332,ANOMALY,0.5008850276470185,fighting,"Violence detected, Aggressive behavior: fighting"
31.466666666666665,ANOMALY,0.5018347084522248,fighting,"Violence detected, Aggressive behavior: fighting"
31.6,ANOMALY,0.5015692949295044,fighting,"Violence detected, Aggressive behavior: fighting"
31.733333333333334,ANOMALY,0.502453726530075,fighting,"Violence detected, Aggressive behavior: fighting"
31.866666666666667,ANOMALY,0.5004465222358704,fighting,"Violence detected, Aggressive behavior: fighting"
32.0,ANOMALY,0.4998906433582306,fighting,"Violence detected, Aggressive behavior: fighting"
32.13333333333333,ANOMALY,0.5020684719085693,fighting,"Violence detected, Aggressive behavior: fighting"
32.266666666666666,ANOMALY,0.5000897169113159,fighting,"Violence detected, Aggressive behavior: fighting"
32.4,ANOMALY,0.49937671422958374,fighting,"Violence detected, Aggressive behavior: fighting"
32.53333333333333,ANOMALY,0.5005181908607483,fighting,"Violence detected, Aggressive behavior: fighting"
32.666666666666664,ANOMALY,0.5012365579605103,fighting,"Violence detected, Aggressive behavior: fighting"
32.8,ANOMALY,0.50113565325737,fighting,"Violence detected, Aggressive behavior: fighting"
32.93333333333333,ANOMALY,0.5020268082618713,fighting,"Violence detected, Aggressive behavior: fighting"
33.06666666666667,ANOMALY,0.5030302762985229,fighting,"Violence detected, Aggressive behavior: fighting"
33.2,ANOMALY,0.502400279045105,fighting,"Violence detected, Aggressive behavior: fighting"
33.333333333333336,ANOMALY,0.5019936203956604,fighting,"Violence detected, Aggressive behavior: fighting"
33.46666666666667,ANOMALY,0.5016008019447327,fighting,"Violence detected, Aggressive behavior: fighting"
33.6,ANOMALY,0.5010481238365173,fighting,"Violence detected, Aggressive behavior: fighting"
33.733333333333334,ANOMALY,0.5000633060932159,fighting,"Violence detected, Aggressive behavior: fighting"
33.86666666666667,ANOMALY,0.5008795380592346,fighting,"Violence detected, Aggressive behavior: fighting"
